,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
134,1779.07,1781.43,1804.885,1801.91,1791.685,1793.555,1816.97,1810.51,1814.605,1813.145,1809.55,1827.75,1795.695,1790.85,1794.89,1788.01,1793.085,1803.8,1795.255,1753.965
135,1781.43,1804.885,1801.91,1791.685,1793.555,1816.97,1810.51,1814.605,1813.145,1809.55,1827.75,1795.695,1790.85,1794.89,1788.01,1793.085,1803.8,1795.255,1753.965,1754.87
136,1804.885,1801.91,1791.685,1793.555,1816.97,1810.51,1814.605,1813.145,1809.55,1827.75,1795.695,1790.85,1794.89,1788.01,1793.085,1803.8,1795.255,1753.965,1754.87,1765.15
137,1801.91,1791.685,1793.555,1816.97,1810.51,1814.605,1813.145,1809.55,1827.75,1795.695,1790.85,1794.89,1788.01,1793.085,1803.8,1795.255,1753.965,1754.87,1765.15,1774.895
138,1791.685,1793.555,1816.97,1810.51,1814.605,1813.145,1809.55,1827.75,1795.695,1790.85,1794.89,1788.01,1793.085,1803.8,1795.255,1753.965,1754.87,1765.15,1774.895,1766.925
139,1793.555,1816.97,1810.51,1814.605,1813.145,1809.55,1827.75,1795.695,1790.85,1794.89,1788.01,1793.085,1803.8,1795.255,1753.965,1754.87,1765.15,1774.895,1766.925,1746.3
140,1816.97,1810.51,1814.605,1813.145,1809.55,1827.75,1795.695,1790.85,1794.89,1788.01,1793.085,1803.8,1795.255,1753.965,1754.87,1765.15,1774.895,1766.925,1746.3,1750.765
141,1810.51,1814.605,1813.145,1809.55,1827.75,1795.695,1790.85,1794.89,1788.01,1793.085,1803.8,1795.255,1753.965,1754.87,1765.15,1774.895,1766.925,1746.3,1750.765,1751.25
142,1814.605,1813.145,1809.55,1827.75,1795.695,1790.85,1794.89,1788.01,1793.085,1803.8,1795.255,1753.965,1754.87,1765.15,1774.895,1766.925,1746.3,1750.765,1751.25,1735.365
143,1813.145,1809.55,1827.75,1795.695,1790.85,1794.89,1788.01,1793.085,1803.8,1795.255,1753.965,1754.87,1765.15,1774.895,1766.925,1746.3,1750.765,1751.25,1735.365,1728.905
144,1809.55,1827.75,1795.695,1790.85,1794.89,1788.01,1793.085,1803.8,1795.255,1753.965,1754.87,1765.15,1774.895,1766.925,1746.3,1750.765,1751.25,1735.365,1728.905,1753.09
145,1827.75,1795.695,1790.85,1794.89,1788.01,1793.085,1803.8,1795.255,1753.965,1754.87,1765.15,1774.895,1766.925,1746.3,1750.765,1751.25,1735.365,1728.905,1753.09,1760.55
146,1795.695,1790.85,1794.89,1788.01,1793.085,1803.8,1795.255,1753.965,1754.87,1765.15,1774.895,1766.925,1746.3,1750.765,1751.25,1735.365,1728.905,1753.09,1760.55,1768.29
147,1790.85,1794.89,1788.01,1793.085,1803.8,1795.255,1753.965,1754.87,1765.15,1774.895,1766.925,1746.3,1750.765,1751.25,1735.365,1728.905,1753.09,1760.55,1768.29,1759.53
148,1794.89,1788.01,1793.085,1803.8,1795.255,1753.965,1754.87,1765.15,1774.895,1766.925,1746.3,1750.765,1751.25,1735.365,1728.905,1753.09,1760.55,1768.29,1759.53,1764.075
149,1788.01,1793.085,1803.8,1795.255,1753.965,1754.87,1765.15,1774.895,1766.925,1746.3,1750.765,1751.25,1735.365,1728.905,1753.09,1760.55,1768.29,1759.53,1764.075,1755.095
150,1793.085,1803.8,1795.255,1753.965,1754.87,1765.15,1774.895,1766.925,1746.3,1750.765,1751.25,1735.365,1728.905,1753.09,1760.55,1768.29,1759.53,1764.075,1755.095,1757.365
151,1803.8,1795.255,1753.965,1754.87,1765.15,1774.895,1766.925,1746.3,1750.765,1751.25,1735.365,1728.905,1753.09,1760.55,1768.29,1759.53,1764.075,1755.095,1757.365,1753.265
152,1795.255,1753.965,1754.87,1765.15,1774.895,1766.925,1746.3,1750.765,1751.25,1735.365,1728.905,1753.09,1760.55,1768.29,1759.53,1764.075,1755.095,1757.365,1753.265,1760.345
153,1753.965,1754.87,1765.15,1774.895,1766.925,1746.3,1750.765,1751.25,1735.365,1728.905,1753.09,1760.55,1768.29,1759.53,1764.075,1755.095,1757.365,1753.265,1760.345,1791.765
154,1754.87,1765.15,1774.895,1766.925,1746.3,1750.765,1751.25,1735.365,1728.905,1753.09,1760.55,1768.29,1759.53,1764.075,1755.095,1757.365,1753.265,1760.345,1791.765,1795.45
155,1765.15,1774.895,1766.925,1746.3,1750.765,1751.25,1735.365,1728.905,1753.09,1760.55,1768.29,1759.53,1764.075,1755.095,1757.365,1753.265,1760.345,1791.765,1795.45,1767.48
156,1774.895,1766.925,1746.3,1750.765,1751.25,1735.365,1728.905,1753.09,1760.55,1768.29,1759.53,1764.075,1755.095,1757.365,1753.265,1760.345,1791.765,1795.45,1767.48,1764.065
157,1766.925,1746.3,1750.765,1751.25,1735.365,1728.905,1753.09,1760.55,1768.29,1759.53,1764.075,1755.095,1757.365,1753.265,1760.345,1791.765,1795.45,1767.48,1764.065,1768.715
158,1746.3,1750.765,1751.25,1735.365,1728.905,1753.09,1760.55,1768.29,1759.53,1764.075,1755.095,1757.365,1753.265,1760.345,1791.765,1795.45,1767.48,1764.065,1768.715,1781.515
159,1750.765,1751.25,1735.365,1728.905,1753.09,1760.55,1768.29,1759.53,1764.075,1755.095,1757.365,1753.265,1760.345,1791.765,1795.45,1767.48,1764.065,1768.715,1781.515,1784.655
160,1751.25,1735.365,1728.905,1753.09,1760.55,1768.29,1759.53,1764.075,1755.095,1757.365,1753.265,1760.345,1791.765,1795.45,1767.48,1764.065,1768.715,1781.515,1784.655,1793.215
161,1735.365,1728.905,1753.09,1760.55,1768.29,1759.53,1764.075,1755.095,1757.365,1753.265,1760.345,1791.765,1795.45,1767.48,1764.065,1768.715,1781.515,1784.655,1793.215,1807.96
162,1728.905,1753.09,1760.55,1768.29,1759.53,1764.075,1755.095,1757.365,1753.265,1760.345,1791.765,1795.45,1767.48,1764.065,1768.715,1781.515,1784.655,1793.215,1807.96,1793.665
163,1753.09,1760.55,1768.29,1759.53,1764.075,1755.095,1757.365,1753.265,1760.345,1791.765,1795.45,1767.48,1764.065,1768.715,1781.515,1784.655,1793.215,1807.96,1793.665,1796.67
164,1760.55,1768.29,1759.53,1764.075,1755.095,1757.365,1753.265,1760.345,1791.765,1795.45,1767.48,1764.065,1768.715,1781.515,1784.655,1793.215,1807.96,1793.665,1796.67,1799.655
165,1768.29,1759.53,1764.075,1755.095,1757.365,1753.265,1760.345,1791.765,1795.45,1767.48,1764.065,1768.715,1781.515,1784.655,1793.215,1807.96,1793.665,1796.67,1799.655,1783.435
166,1759.53,1764.075,1755.095,1757.365,1753.265,1760.345,1791.765,1795.45,1767.48,1764.065,1768.715,1781.515,1784.655,1793.215,1807.96,1793.665,1796.67,1799.655,1783.435,1792.16
167,1764.075,1755.095,1757.365,1753.265,1760.345,1791.765,1795.45,1767.48,1764.065,1768.715,1781.515,1784.655,1793.215,1807.96,1793.665,1796.67,1799.655,1783.435,1792.16,1787.22
168,1755.095,1757.365,1753.265,1760.345,1791.765,1795.45,1767.48,1764.065,1768.715,1781.515,1784.655,1793.215,1807.96,1793.665,1796.67,1799.655,1783.435,1792.16,1787.22,1777.25
169,1757.365,1753.265,1760.345,1791.765,1795.45,1767.48,1764.065,1768.715,1781.515,1784.655,1793.215,1807.96,1793.665,1796.67,1799.655,1783.435,1792.16,1787.22,1777.25,1791.575
170,1753.265,1760.345,1791.765,1795.45,1767.48,1764.065,1768.715,1781.515,1784.655,1793.215,1807.96,1793.665,1796.67,1799.655,1783.435,1792.16,1787.22,1777.25,1791.575,1818.185
171,1760.345,1791.765,1795.45,1767.48,1764.065,1768.715,1781.515,1784.655,1793.215,1807.96,1793.665,1796.67,1799.655,1783.435,1792.16,1787.22,1777.25,1791.575,1818.185,1824.57
172,1791.765,1795.45,1767.48,1764.065,1768.715,1781.515,1784.655,1793.215,1807.96,1793.665,1796.67,1799.655,1783.435,1792.16,1787.22,1777.25,1791.575,1818.185,1824.57,1824.38
173,1795.45,1767.48,1764.065,1768.715,1781.515,1784.655,1793.215,1807.96,1793.665,1796.67,1799.655,1783.435,1792.16,1787.22,1777.25,1791.575,1818.185,1824.57,1824.38,1848.415
174,1767.48,1764.065,1768.715,1781.515,1784.655,1793.215,1807.96,1793.665,1796.67,1799.655,1783.435,1792.16,1787.22,1777.25,1791.575,1818.185,1824.57,1824.38,1848.415,1862.405
175,1764.065,1768.715,1781.515,1784.655,1793.215,1807.96,1793.665,1796.67,1799.655,1783.435,1792.16,1787.22,1777.25,1791.575,1818.185,1824.57,1824.38,1848.415,1862.405,1864.3
176,1768.715,1781.515,1784.655,1793.215,1807.96,1793.665,1796.67,1799.655,1783.435,1792.16,1787.22,1777.25,1791.575,1818.185,1824.57,1824.38,1848.415,1862.405,1864.3,1862.465
177,1781.515,1784.655,1793.215,1807.96,1793.665,1796.67,1799.655,1783.435,1792.16,1787.22,1777.25,1791.575,1818.185,1824.57,1824.38,1848.415,1862.405,1864.3,1862.465,1850.395
178,1784.655,1793.215,1807.96,1793.665,1796.67,1799.655,1783.435,1792.16,1787.22,1777.25,1791.575,1818.185,1824.57,1824.38,1848.415,1862.405,1864.3,1862.465,1850.395,1866.61
179,1793.215,1807.96,1793.665,1796.67,1799.655,1783.435,1792.16,1787.22,1777.25,1791.575,1818.185,1824.57,1824.38,1848.415,1862.405,1864.3,1862.465,1850.395,1866.61,1859.71
180,1807.96,1793.665,1796.67,1799.655,1783.435,1792.16,1787.22,1777.25,1791.575,1818.185,1824.57,1824.38,1848.415,1862.405,1864.3,1862.465,1850.395,1866.61,1859.71,1846.44
181,1793.665,1796.67,1799.655,1783.435,1792.16,1787.22,1777.25,1791.575,1818.185,1824.57,1824.38,1848.415,1862.405,1864.3,1862.465,1850.395,1866.61,1859.71,1846.44,1809.075
182,1796.67,1799.655,1783.435,1792.16,1787.22,1777.25,1791.575,1818.185,1824.57,1824.38,1848.415,1862.405,1864.3,1862.465,1850.395,1866.61,1859.71,1846.44,1809.075,1790.97
183,1799.655,1783.435,1792.16,1787.22,1777.25,1791.575,1818.185,1824.57,1824.38,1848.415,1862.405,1864.3,1862.465,1850.395,1866.61,1859.71,1846.44,1809.075,1790.97,1789.68
184,1783.435,1792.16,1787.22,1777.25,1791.575,1818.185,1824.57,1824.38,1848.415,1862.405,1864.3,1862.465,1850.395,1866.61,1859.71,1846.44,1809.075,1790.97,1789.68,1790.995
185,1792.16,1787.22,1777.25,1791.575,1818.185,1824.57,1824.38,1848.415,1862.405,1864.3,1862.465,1850.395,1866.61,1859.71,1846.44,1809.075,1790.97,1789.68,1790.995,1786.9
186,1787.22,1777.25,1791.575,1818.185,1824.57,1824.38,1848.415,1862.405,1864.3,1862.465,1850.395,1866.61,1859.71,1846.44,1809.075,1790.97,1789.68,1790.995,1786.9,1773.435
187,1777.25,1791.575,1818.185,1824.57,1824.38,1848.415,1862.405,1864.3,1862.465,1850.395,1866.61,1859.71,1846.44,1809.075,1790.97,1789.68,1790.995,1786.9,1773.435,1781.915
188,1791.575,1818.185,1824.57,1824.38,1848.415,1862.405,1864.3,1862.465,1850.395,1866.61,1859.71,1846.44,1809.075,1790.97,1789.68,1790.995,1786.9,1773.435,1781.915,1768.935
189,1818.185,1824.57,1824.38,1848.415,1862.405,1864.3,1862.465,1850.395,1866.61,1859.71,1846.44,1809.075,1790.97,1789.68,1790.995,1786.9,1773.435,1781.915,1768.935,1782.385
190,1824.57,1824.38,1848.415,1862.405,1864.3,1862.465,1850.395,1866.61,1859.71,1846.44,1809.075,1790.97,1789.68,1790.995,1786.9,1773.435,1781.915,1768.935,1782.385,1781.03
191,1824.38,1848.415,1862.405,1864.3,1862.465,1850.395,1866.61,1859.71,1846.44,1809.075,1790.97,1789.68,1790.995,1786.9,1773.435,1781.915,1768.935,1782.385,1781.03,1784.805
192,1848.415,1862.405,1864.3,1862.465,1850.395,1866.61,1859.71,1846.44,1809.075,1790.97,1789.68,1790.995,1786.9,1773.435,1781.915,1768.935,1782.385,1781.03,1784.805,1783.64
193,1862.405,1864.3,1862.465,1850.395,1866.61,1859.71,1846.44,1809.075,1790.97,1789.68,1790.995,1786.9,1773.435,1781.915,1768.935,1782.385,1781.03,1784.805,1783.64,1776.49
194,1864.3,1862.465,1850.395,1866.61,1859.71,1846.44,1809.075,1790.97,1789.68,1790.995,1786.9,1773.435,1781.915,1768.935,1782.385,1781.03,1784.805,1783.64,1776.49,1782.855
195,1862.465,1850.395,1866.61,1859.71,1846.44,1809.075,1790.97,1789.68,1790.995,1786.9,1773.435,1781.915,1768.935,1782.385,1781.03,1784.805,1783.64,1776.49,1782.855,1785.795
196,1850.395,1866.61,1859.71,1846.44,1809.075,1790.97,1789.68,1790.995,1786.9,1773.435,1781.915,1768.935,1782.385,1781.03,1784.805,1783.64,1776.49,1782.855,1785.795,1772.56
197,1866.61,1859.71,1846.44,1809.075,1790.97,1789.68,1790.995,1786.9,1773.435,1781.915,1768.935,1782.385,1781.03,1784.805,1783.64,1776.49,1782.855,1785.795,1772.56,1779.645
198,1859.71,1846.44,1809.075,1790.97,1789.68,1790.995,1786.9,1773.435,1781.915,1768.935,1782.385,1781.03,1784.805,1783.64,1776.49,1782.855,1785.795,1772.56,1779.645,1798.83
199,1846.44,1809.075,1790.97,1789.68,1790.995,1786.9,1773.435,1781.915,1768.935,1782.385,1781.03,1784.805,1783.64,1776.49,1782.855,1785.795,1772.56,1779.645,1798.83,1798.075
200,1809.075,1790.97,1789.68,1790.995,1786.9,1773.435,1781.915,1768.935,1782.385,1781.03,1784.805,1783.64,1776.49,1782.855,1785.795,1772.56,1779.645,1798.83,1798.075,1791.71
201,1790.97,1789.68,1790.995,1786.9,1773.435,1781.915,1768.935,1782.385,1781.03,1784.805,1783.64,1776.49,1782.855,1785.795,1772.56,1779.645,1798.83,1798.075,1791.71,1790.595
202,1789.68,1790.995,1786.9,1773.435,1781.915,1768.935,1782.385,1781.03,1784.805,1783.64,1776.49,1782.855,1785.795,1772.56,1779.645,1798.83,1798.075,1791.71,1790.595,1803.74
203,1790.995,1786.9,1773.435,1781.915,1768.935,1782.385,1781.03,1784.805,1783.64,1776.49,1782.855,1785.795,1772.56,1779.645,1798.83,1798.075,1791.71,1790.595,1803.74,1808.415
204,1786.9,1773.435,1781.915,1768.935,1782.385,1781.03,1784.805,1783.64,1776.49,1782.855,1785.795,1772.56,1779.645,1798.83,1798.075,1791.71,1790.595,1803.74,1808.415,1812.38
205,1773.435,1781.915,1768.935,1782.385,1781.03,1784.805,1783.64,1776.49,1782.855,1785.795,1772.56,1779.645,1798.83,1798.075,1791.71,1790.595,1803.74,1808.415,1812.38,1806.66
206,1781.915,1768.935,1782.385,1781.03,1784.805,1783.64,1776.49,1782.855,1785.795,1772.56,1779.645,1798.83,1798.075,1791.71,1790.595,1803.74,1808.415,1812.38,1806.66,1804.595
207,1768.935,1782.385,1781.03,1784.805,1783.64,1776.49,1782.855,1785.795,1772.56,1779.645,1798.83,1798.075,1791.71,1790.595,1803.74,1808.415,1812.38,1806.66,1804.595,1815.895
208,1782.385,1781.03,1784.805,1783.64,1776.49,1782.855,1785.795,1772.56,1779.645,1798.83,1798.075,1791.71,1790.595,1803.74,1808.415,1812.38,1806.66,1804.595,1815.895,1829.335
209,1781.03,1784.805,1783.64,1776.49,1782.855,1785.795,1772.56,1779.645,1798.83,1798.075,1791.71,1790.595,1803.74,1808.415,1812.38,1806.66,1804.595,1815.895,1829.335,1804.3
210,1784.805,1783.64,1776.49,1782.855,1785.795,1772.56,1779.645,1798.83,1798.075,1791.71,1790.595,1803.74,1808.415,1812.38,1806.66,1804.595,1815.895,1829.335,1804.3,1813.985
211,1783.64,1776.49,1782.855,1785.795,1772.56,1779.645,1798.83,1798.075,1791.71,1790.595,1803.74,1808.415,1812.38,1806.66,1804.595,1815.895,1829.335,1804.3,1813.985,1810.315
212,1776.49,1782.855,1785.795,1772.56,1779.645,1798.83,1798.075,1791.71,1790.595,1803.74,1808.415,1812.38,1806.66,1804.595,1815.895,1829.335,1804.3,1813.985,1810.315,1791.48
213,1782.855,1785.795,1772.56,1779.645,1798.83,1798.075,1791.71,1790.595,1803.74,1808.415,1812.38,1806.66,1804.595,1815.895,1829.335,1804.3,1813.985,1810.315,1791.48,1797.175
214,1785.795,1772.56,1779.645,1798.83,1798.075,1791.71,1790.595,1803.74,1808.415,1812.38,1806.66,1804.595,1815.895,1829.335,1804.3,1813.985,1810.315,1791.48,1797.175,1801.285
215,1772.56,1779.645,1798.83,1798.075,1791.71,1790.595,1803.74,1808.415,1812.38,1806.66,1804.595,1815.895,1829.335,1804.3,1813.985,1810.315,1791.48,1797.175,1801.285,1820.805
216,1779.645,1798.83,1798.075,1791.71,1790.595,1803.74,1808.415,1812.38,1806.66,1804.595,1815.895,1829.335,1804.3,1813.985,1810.315,1791.48,1797.175,1801.285,1820.805,1825.35
217,1798.83,1798.075,1791.71,1790.595,1803.74,1808.415,1812.38,1806.66,1804.595,1815.895,1829.335,1804.3,1813.985,1810.315,1791.48,1797.175,1801.285,1820.805,1825.35,1820.895
218,1798.075,1791.71,1790.595,1803.74,1808.415,1812.38,1806.66,1804.595,1815.895,1829.335,1804.3,1813.985,1810.315,1791.48,1797.175,1801.285,1820.805,1825.35,1820.895,1817.745
219,1791.71,1790.595,1803.74,1808.415,1812.38,1806.66,1804.595,1815.895,1829.335,1804.3,1813.985,1810.315,1791.48,1797.175,1801.285,1820.805,1825.35,1820.895,1817.745,1814.35
220,1790.595,1803.74,1808.415,1812.38,1806.66,1804.595,1815.895,1829.335,1804.3,1813.985,1810.315,1791.48,1797.175,1801.285,1820.805,1825.35,1820.895,1817.745,1814.35,1838.655
221,1803.74,1808.415,1812.38,1806.66,1804.595,1815.895,1829.335,1804.3,1813.985,1810.315,1791.48,1797.175,1801.285,1820.805,1825.35,1820.895,1817.745,1814.35,1838.655,1839.025
222,1808.415,1812.38,1806.66,1804.595,1815.895,1829.335,1804.3,1813.985,1810.315,1791.48,1797.175,1801.285,1820.805,1825.35,1820.895,1817.745,1814.35,1838.655,1839.025,1834.76
223,1812.38,1806.66,1804.595,1815.895,1829.335,1804.3,1813.985,1810.315,1791.48,1797.175,1801.285,1820.805,1825.35,1820.895,1817.745,1814.35,1838.655,1839.025,1834.76,1843.565
224,1806.66,1804.595,1815.895,1829.335,1804.3,1813.985,1810.315,1791.48,1797.175,1801.285,1820.805,1825.35,1820.895,1817.745,1814.35,1838.655,1839.025,1834.76,1843.565,1849.635
225,1804.595,1815.895,1829.335,1804.3,1813.985,1810.315,1791.48,1797.175,1801.285,1820.805,1825.35,1820.895,1817.745,1814.35,1838.655,1839.025,1834.76,1843.565,1849.635,1822.035
226,1815.895,1829.335,1804.3,1813.985,1810.315,1791.48,1797.175,1801.285,1820.805,1825.35,1820.895,1817.745,1814.35,1838.655,1839.025,1834.76,1843.565,1849.635,1822.035,1797.39
227,1829.335,1804.3,1813.985,1810.315,1791.48,1797.175,1801.285,1820.805,1825.35,1820.895,1817.745,1814.35,1838.655,1839.025,1834.76,1843.565,1849.635,1822.035,1797.39,1791.77
228,1804.3,1813.985,1810.315,1791.48,1797.175,1801.285,1820.805,1825.35,1820.895,1817.745,1814.35,1838.655,1839.025,1834.76,1843.565,1849.635,1822.035,1797.39,1791.77,1797.78
229,1813.985,1810.315,1791.48,1797.175,1801.285,1820.805,1825.35,1820.895,1817.745,1814.35,1838.655,1839.025,1834.76,1843.565,1849.635,1822.035,1797.39,1791.77,1797.78,1800.78
230,1810.315,1791.48,1797.175,1801.285,1820.805,1825.35,1820.895,1817.745,1814.35,1838.655,1839.025,1834.76,1843.565,1849.635,1822.035,1797.39,1791.77,1797.78,1800.78,1807.845
231,1791.48,1797.175,1801.285,1820.805,1825.35,1820.895,1817.745,1814.35,1838.655,1839.025,1834.76,1843.565,1849.635,1822.035,1797.39,1791.77,1797.78,1800.78,1807.845,1805.785
232,1797.175,1801.285,1820.805,1825.35,1820.895,1817.745,1814.35,1838.655,1839.025,1834.76,1843.565,1849.635,1822.035,1797.39,1791.77,1797.78,1800.78,1807.845,1805.785,1807.695
233,1801.285,1820.805,1825.35,1820.895,1817.745,1814.35,1838.655,1839.025,1834.76,1843.565,1849.635,1822.035,1797.39,1791.77,1797.78,1800.78,1807.845,1805.785,1807.695,1822.06
234,1820.805,1825.35,1820.895,1817.745,1814.35,1838.655,1839.025,1834.76,1843.565,1849.635,1822.035,1797.39,1791.77,1797.78,1800.78,1807.845,1805.785,1807.695,1822.06,1825.95
235,1825.35,1820.895,1817.745,1814.35,1838.655,1839.025,1834.76,1843.565,1849.635,1822.035,1797.39,1791.77,1797.78,1800.78,1807.845,1805.785,1807.695,1822.06,1825.95,1832.615
236,1820.895,1817.745,1814.35,1838.655,1839.025,1834.76,1843.565,1849.635,1822.035,1797.39,1791.77,1797.78,1800.78,1807.845,1805.785,1807.695,1822.06,1825.95,1832.615,1826.975
237,1817.745,1814.35,1838.655,1839.025,1834.76,1843.565,1849.635,1822.035,1797.39,1791.77,1797.78,1800.78,1807.845,1805.785,1807.695,1822.06,1825.95,1832.615,1826.975,1859.36
238,1814.35,1838.655,1839.025,1834.76,1843.565,1849.635,1822.035,1797.39,1791.77,1797.78,1800.78,1807.845,1805.785,1807.695,1822.06,1825.95,1832.615,1826.975,1859.36,1871.09
239,1838.655,1839.025,1834.76,1843.565,1849.635,1822.035,1797.39,1791.77,1797.78,1800.78,1807.845,1805.785,1807.695,1822.06,1825.95,1832.615,1826.975,1859.36,1871.09,1853.045
240,1839.025,1834.76,1843.565,1849.635,1822.035,1797.39,1791.77,1797.78,1800.78,1807.845,1805.785,1807.695,1822.06,1825.95,1832.615,1826.975,1859.36,1871.09,1853.045,1869.99
241,1834.76,1843.565,1849.635,1822.035,1797.39,1791.77,1797.78,1800.78,1807.845,1805.785,1807.695,1822.06,1825.95,1832.615,1826.975,1859.36,1871.09,1853.045,1869.99,1900.09
242,1843.565,1849.635,1822.035,1797.39,1791.77,1797.78,1800.78,1807.845,1805.785,1807.695,1822.06,1825.95,1832.615,1826.975,1859.36,1871.09,1853.045,1869.99,1900.09,1898.16
243,1849.635,1822.035,1797.39,1791.77,1797.78,1800.78,1807.845,1805.785,1807.695,1822.06,1825.95,1832.615,1826.975,1859.36,1871.09,1853.045,1869.99,1900.09,1898.16,1898.255
244,1822.035,1797.39,1791.77,1797.78,1800.78,1807.845,1805.785,1807.695,1822.06,1825.95,1832.615,1826.975,1859.36,1871.09,1853.045,1869.99,1900.09,1898.16,1898.255,1910.81
245,1797.39,1791.77,1797.78,1800.78,1807.845,1805.785,1807.695,1822.06,1825.95,1832.615,1826.975,1859.36,1871.09,1853.045,1869.99,1900.09,1898.16,1898.255,1910.81,1906.805
246,1791.77,1797.78,1800.78,1807.845,1805.785,1807.695,1822.06,1825.95,1832.615,1826.975,1859.36,1871.09,1853.045,1869.99,1900.09,1898.16,1898.255,1910.81,1906.805,1889.35
247,1797.78,1800.78,1807.845,1805.785,1807.695,1822.06,1825.95,1832.615,1826.975,1859.36,1871.09,1853.045,1869.99,1900.09,1898.16,1898.255,1910.81,1906.805,1889.35,1906.295
248,1800.78,1807.845,1805.785,1807.695,1822.06,1825.95,1832.615,1826.975,1859.36,1871.09,1853.045,1869.99,1900.09,1898.16,1898.255,1910.81,1906.805,1889.35,1906.295,1942.39
249,1807.845,1805.785,1807.695,1822.06,1825.95,1832.615,1826.975,1859.36,1871.09,1853.045,1869.99,1900.09,1898.16,1898.255,1910.81,1906.805,1889.35,1906.295,1942.39,1928.87
250,1805.785,1807.695,1822.06,1825.95,1832.615,1826.975,1859.36,1871.09,1853.045,1869.99,1900.09,1898.16,1898.255,1910.81,1906.805,1889.35,1906.295,1942.39,1928.87,1934.96
251,1807.695,1822.06,1825.95,1832.615,1826.975,1859.36,1871.09,1853.045,1869.99,1900.09,1898.16,1898.255,1910.81,1906.805,1889.35,1906.295,1942.39,1928.87,1934.96,1970.285
252,1822.06,1825.95,1832.615,1826.975,1859.36,1871.09,1853.045,1869.99,1900.09,1898.16,1898.255,1910.81,1906.805,1889.35,1906.295,1942.39,1928.87,1934.96,1970.285,1998.88
253,1825.95,1832.615,1826.975,1859.36,1871.09,1853.045,1869.99,1900.09,1898.16,1898.255,1910.81,1906.805,1889.35,1906.295,1942.39,1928.87,1934.96,1970.285,1998.88,2043.915
254,1832.615,1826.975,1859.36,1871.09,1853.045,1869.99,1900.09,1898.16,1898.255,1910.81,1906.805,1889.35,1906.295,1942.39,1928.87,1934.96,1970.285,1998.88,2043.915,1990.015
255,1826.975,1859.36,1871.09,1853.045,1869.99,1900.09,1898.16,1898.255,1910.81,1906.805,1889.35,1906.295,1942.39,1928.87,1934.96,1970.285,1998.88,2043.915,1990.015,1995.56
256,1859.36,1871.09,1853.045,1869.99,1900.09,1898.16,1898.255,1910.81,1906.805,1889.35,1906.295,1942.39,1928.87,1934.96,1970.285,1998.88,2043.915,1990.015,1995.56,1988.64
257,1871.09,1853.045,1869.99,1900.09,1898.16,1898.255,1910.81,1906.805,1889.35,1906.295,1942.39,1928.87,1934.96,1970.285,1998.88,2043.915,1990.015,1995.56,1988.64,1952.25
258,1853.045,1869.99,1900.09,1898.16,1898.255,1910.81,1906.805,1889.35,1906.295,1942.39,1928.87,1934.96,1970.285,1998.88,2043.915,1990.015,1995.56,1988.64,1952.25,1918.175
259,1869.99,1900.09,1898.16,1898.255,1910.81,1906.805,1889.35,1906.295,1942.39,1928.87,1934.96,1970.285,1998.88,2043.915,1990.015,1995.56,1988.64,1952.25,1918.175,1927.165
260,1900.09,1898.16,1898.255,1910.81,1906.805,1889.35,1906.295,1942.39,1928.87,1934.96,1970.285,1998.88,2043.915,1990.015,1995.56,1988.64,1952.25,1918.175,1927.165,1944.155
261,1898.16,1898.255,1910.81,1906.805,1889.35,1906.295,1942.39,1928.87,1934.96,1970.285,1998.88,2043.915,1990.015,1995.56,1988.64,1952.25,1918.175,1927.165,1944.155,1920.58
262,1898.255,1910.81,1906.805,1889.35,1906.295,1942.39,1928.87,1934.96,1970.285,1998.88,2043.915,1990.015,1995.56,1988.64,1952.25,1918.175,1927.165,1944.155,1920.58,1935.715
263,1910.81,1906.805,1889.35,1906.295,1942.39,1928.87,1934.96,1970.285,1998.88,2043.915,1990.015,1995.56,1988.64,1952.25,1918.175,1927.165,1944.155,1920.58,1935.715,1919.735
264,1906.805,1889.35,1906.295,1942.39,1928.87,1934.96,1970.285,1998.88,2043.915,1990.015,1995.56,1988.64,1952.25,1918.175,1927.165,1944.155,1920.58,1935.715,1919.735,1946.165
265,1889.35,1906.295,1942.39,1928.87,1934.96,1970.285,1998.88,2043.915,1990.015,1995.56,1988.64,1952.25,1918.175,1927.165,1944.155,1920.58,1935.715,1919.735,1946.165,1959.395
266,1906.295,1942.39,1928.87,1934.96,1970.285,1998.88,2043.915,1990.015,1995.56,1988.64,1952.25,1918.175,1927.165,1944.155,1920.58,1935.715,1919.735,1946.165,1959.395,1958.315
267,1942.39,1928.87,1934.96,1970.285,1998.88,2043.915,1990.015,1995.56,1988.64,1952.25,1918.175,1927.165,1944.155,1920.58,1935.715,1919.735,1946.165,1959.395,1958.315,1924.085
268,1928.87,1934.96,1970.285,1998.88,2043.915,1990.015,1995.56,1988.64,1952.25,1918.175,1927.165,1944.155,1920.58,1935.715,1919.735,1946.165,1959.395,1958.315,1924.085,1916.47
269,1934.96,1970.285,1998.88,2043.915,1990.015,1995.56,1988.64,1952.25,1918.175,1927.165,1944.155,1920.58,1935.715,1919.735,1946.165,1959.395,1958.315,1924.085,1916.47,1934.175
